ticket_id,customer_id,issue_type,priority,resolution_time_hours,ticket_status,support_channel
TKT-8369,CUS-42882328,Refund Request,Low,50,Open,Email
TKT-6033,CUS-51763717,Login Issue,Low,8,Open,Phone
TKT-6318,CUS-62198012,Payment Failure,Low,25,Closed,Email
TKT-8438,CUS-70820591,Login Issue,Low,26,Pending,Web Portal
TKT-7311,CUS-26719415,Payment Failure,Medium,36,Closed,Web Portal
TKT-9647,CUS-38421708,Feature Request,Low,53,Closed,Chat
TKT-6368,CUS-94345446,Subscription Problem,Medium,8,Closed,Phone
TKT-4381,CUS-12292821,Bug Report,High,62,Closed,Email
TKT-3478,CUS-95585585,Bug Report,Medium,58,Closed,Phone
TKT-4636,CUS-47143836,Login Issue,Medium,52,Closed,Web Portal
TKT-8885,CUS-13561209,Login Issue,Medium,20,Pending,Email
TKT-8305,CUS-55196634,Login Issue,Medium,72,Closed,Email
TKT-2430,CUS-55243297,Bug Report,High,63,Pending,Chat
TKT-2056,CUS-94745491,Feature Request,Medium,69,Pending,Email
TKT-7841,CUS-12096818,Refund Request,Medium,3,Closed,Chat
TKT-2221,CUS-77806013,Payment Failure,Low,16,Pending,Chat
TKT-5131,CUS-80040052,Refund Request,Critical,68,Closed,Email
TKT-5673,CUS-12013910,Bug Report,Medium,26,Closed,Chat
TKT-7637,CUS-11759156,Login Issue,High,22,Closed,Chat
TKT-5282,CUS-83795847,Login Issue,Low,66,Pending,Phone
TKT-3382,CUS-28903899,Subscription Problem,Medium,52,Closed,Phone
TKT-3849,CUS-71621032,Subscription Problem,Medium,68,Closed,Chat
TKT-8382,CUS-15021922,Payment Failure,Low,59,Open,Phone
TKT-2983,CUS-23527566,Refund Request,Medium,65,Closed,Phone
TKT-7831,CUS-76224013,Feature Request,Medium,56,Closed,Email
TKT-2978,CUS-75989174,Login Issue,Low,72,Closed,Chat
TKT-6945,CUS-68530430,Payment Failure,Medium,17,Closed,Email
TKT-6817,CUS-75058474,Login Issue,Medium,39,Closed,Chat
TKT-8952,CUS-23686266,Login Issue,Medium,69,Closed,Email
TKT-7708,CUS-28254851,Payment Failure,High,43,Closed,Chat
TKT-8368,CUS-97005055,Payment Failure,High,60,Pending,Email
TKT-2250,CUS-17061383,Payment Failure,Low,64,Closed,Email
TKT-9648,CUS-47366192,Bug Report,Low,50,Closed,Email
TKT-5135,CUS-83573060,Payment Failure,High,7,Closed,Email
TKT-3625,CUS-77664759,Subscription Problem,Medium,24,Closed,Chat
TKT-3589,CUS-33027268,Payment Failure,High,38,Closed,Web Portal
TKT-7522,CUS-34303813,Subscription Problem,Medium,17,Closed,Email
TKT-7620,CUS-12715890,Login Issue,Medium,12,Closed,Chat
TKT-8153,CUS-57771267,Bug Report,Low,11,Closed,Chat
TKT-7196,CUS-91649230,Login Issue,Medium,22,Pending,Email
TKT-6995,CUS-50343887,Payment Failure,Medium,11,Open,Email
TKT-4139,CUS-83684935,Payment Failure,Low,10,Closed,Chat
TKT-5351,CUS-99039291,Bug Report,Low,22,Closed,Email
TKT-7415,CUS-58927548,Login Issue,Medium,9,Closed,Email
TKT-2362,CUS-88048702,Bug Report,Medium,7,Pending,Email
TKT-7840,CUS-34281959,Refund Request,High,31,Closed,Email
TKT-8908,CUS-19421005,Subscription Problem,Medium,31,Pending,Chat
TKT-9513,CUS-79184259,Payment Failure,Low,6,Open,Chat
TKT-2757,CUS-30183474,Refund Request,Low,22,Closed,Email
TKT-3229,CUS-72522337,Refund Request,Low,63,Closed,Chat
TKT-5712,CUS-87921845,Subscription Problem,Low,66,Closed,Phone
TKT-1647,CUS-30393807,Payment Failure,High,64,Closed,Chat
TKT-1138,CUS-27341090,Bug Report,Low,20,Closed,Phone
TKT-2512,CUS-16053803,Bug Report,Low,42,Pending,Chat
TKT-9355,CUS-91022064,Payment Failure,High,4,Open,Email
TKT-2389,CUS-25401446,Subscription Problem,Low,44,Pending,Email
TKT-4778,CUS-27021871,Login Issue,Medium,53,Closed,Chat
TKT-4449,CUS-82719922,Login Issue,Critical,52,Closed,Chat
TKT-7604,CUS-64970644,Subscription Problem,High,13,Closed,Phone
TKT-9579,CUS-22141051,Payment Failure,Medium,66,Closed,Chat
TKT-7950,CUS-35203579,Payment Failure,Critical,13,Closed,Email
TKT-6229,CUS-33347306,Bug Report,Low,30,Closed,Chat
TKT-5306,CUS-70882339,Feature Request,Medium,59,Closed,Phone
TKT-5492,CUS-94052374,Login Issue,High,66,Open,Phone
TKT-8337,CUS-41481762,Feature Request,High,44,Closed,Email
TKT-2258,CUS-97531992,Refund Request,Medium,10,Closed,Chat
TKT-9136,CUS-63295835,Bug Report,High,20,Closed,Email
TKT-7332,CUS-18954026,Login Issue,Low,63,Closed,Chat
TKT-7245,CUS-15558933,Subscription Problem,High,11,Closed,Email
TKT-1656,CUS-22344034,Login Issue,High,33,Closed,Email
TKT-9105,CUS-53809004,Subscription Problem,Low,71,Closed,Chat
TKT-2482,CUS-84086872,Bug Report,Low,18,Closed,Email
TKT-2752,CUS-16761669,Payment Failure,Low,4,Closed,Email
TKT-9730,CUS-17742837,Login Issue,Critical,44,Closed,Phone
TKT-1404,CUS-11454479,Refund Request,Medium,24,Open,Phone
TKT-2683,CUS-26433727,Subscription Problem,High,20,Closed,Email
TKT-5572,CUS-72485812,Subscription Problem,Medium,19,Open,Email
TKT-8002,CUS-98814898,Login Issue,High,45,Open,Email
TKT-1921,CUS-15952605,Payment Failure,Low,52,Open,Phone
TKT-4717,CUS-58763833,Subscription Problem,Medium,30,Closed,Email
TKT-9011,CUS-22584521,Login Issue,Critical,15,Closed,Email
TKT-5134,CUS-52354372,Payment Failure,Low,2,Closed,Email
TKT-4622,CUS-57749801,Subscription Problem,Low,10,Closed,Email
TKT-1651,CUS-92898197,Login Issue,Medium,12,Pending,Email
TKT-3796,CUS-96318842,Subscription Problem,Low,61,Closed,Web Portal
TKT-8256,CUS-70585470,Subscription Problem,Low,62,Closed,Chat
TKT-3730,CUS-62679877,Refund Request,High,38,Closed,Web Portal
TKT-8127,CUS-39626564,Bug Report,Medium,46,Open,Chat
TKT-5368,CUS-44555081,Subscription Problem,Medium,45,Closed,Chat
TKT-1738,CUS-17080971,Payment Failure,Medium,2,Closed,Email
TKT-5193,CUS-53980020,Login Issue,High,54,Closed,Chat
TKT-8510,CUS-20360903,Bug Report,High,40,Closed,Chat
TKT-8010,CUS-53500331,Login Issue,Low,50,Closed,Phone
TKT-7401,CUS-64093654,Login Issue,High,44,Closed,Email
TKT-1199,CUS-63321973,Subscription Problem,Low,5,Closed,Chat
TKT-8829,CUS-32539175,Bug Report,Medium,29,Pending,Phone
TKT-4791,CUS-69960397,Payment Failure,Low,36,Closed,Email
TKT-1068,CUS-65024008,Payment Failure,Low,8,Closed,Phone
TKT-6791,CUS-75144174,Login Issue,Low,17,Closed,Phone
TKT-8553,CUS-10804874,Payment Failure,Low,42,Open,Email
TKT-9889,CUS-15187165,Subscription Problem,High,3,Closed,Email
TKT-1696,CUS-33648307,Subscription Problem,High,69,Closed,Phone
TKT-7512,CUS-56668767,Bug Report,Low,8,Closed,Chat
TKT-7380,CUS-97628138,Bug Report,High,51,Closed,Web Portal
TKT-2903,CUS-99724266,Subscription Problem,Medium,12,Open,Chat
TKT-9262,CUS-88541754,Refund Request,Low,10,Pending,Chat
TKT-9219,CUS-93434861,Bug Report,High,58,Closed,Email
TKT-3142,CUS-88121709,Subscription Problem,Low,23,Closed,Email
TKT-4305,CUS-16636089,Login Issue,Critical,48,Closed,Phone
TKT-9637,CUS-41388788,Login Issue,Low,63,Closed,Chat
TKT-9530,CUS-51476165,Refund Request,Low,26,Closed,Chat
TKT-6349,CUS-41730776,Subscription Problem,Low,15,Open,Chat
TKT-8412,CUS-76301220,Bug Report,Low,65,Closed,Phone
TKT-1376,CUS-78574348,Refund Request,Low,52,Open,Email
TKT-5128,CUS-98130999,Subscription Problem,Low,52,Closed,Email
TKT-7432,CUS-54247004,Payment Failure,Critical,65,Closed,Web Portal
TKT-1565,CUS-54453305,Subscription Problem,Medium,22,Closed,Chat
TKT-5577,CUS-68540001,Bug Report,Medium,72,Closed,Email
TKT-2025,CUS-54748350,Bug Report,Medium,27,Closed,Email
TKT-9518,CUS-79928641,Payment Failure,Critical,13,Closed,Email
TKT-2263,CUS-71617324,Payment Failure,High,58,Closed,Chat
TKT-6076,CUS-32210198,Bug Report,Medium,50,Open,Phone
TKT-1941,CUS-30280966,Subscription Problem,Low,50,Closed,Phone
TKT-1010,CUS-64646827,Subscription Problem,Low,13,Pending,Web Portal
TKT-7226,CUS-58847877,Login Issue,Critical,41,Closed,Phone
TKT-1106,CUS-44365988,Login Issue,High,59,Closed,Email
TKT-1082,CUS-31817289,Login Issue,Low,59,Closed,Web Portal
TKT-5648,CUS-19035254,Payment Failure,Low,41,Open,Chat
TKT-9608,CUS-27295744,Login Issue,Medium,44,Closed,Web Portal
TKT-4199,CUS-28571455,Subscription Problem,Low,18,Closed,Chat
TKT-9954,CUS-52020124,Payment Failure,Low,4,Closed,Email
TKT-6133,CUS-90035144,Login Issue,Medium,1,Closed,Chat
TKT-1663,CUS-48447741,Refund Request,Low,15,Pending,Phone
TKT-3310,CUS-58685571,Bug Report,Medium,21,Closed,Chat
TKT-1794,CUS-33216871,Payment Failure,Medium,43,Closed,Chat
TKT-6348,CUS-19053022,Login Issue,Low,21,Closed,Email
TKT-3126,CUS-20565179,Login Issue,Low,17,Closed,Chat
TKT-9313,CUS-54994532,Login Issue,Low,62,Closed,Email
TKT-4510,CUS-80718107,Subscription Problem,Low,38,Closed,Web Portal
TKT-8926,CUS-91110974,Feature Request,Medium,59,Closed,Email
TKT-4389,CUS-15210308,Login Issue,High,4,Open,Web Portal
TKT-4907,CUS-41063650,Login Issue,Low,54,Closed,Email
TKT-8627,CUS-52461574,Payment Failure,Low,31,Closed,Phone
TKT-7483,CUS-16954539,Payment Failure,High,42,Closed,Phone
TKT-9991,CUS-49396790,Bug Report,High,72,Closed,Email
TKT-8045,CUS-42240748,Login Issue,Medium,3,Closed,Chat
TKT-4069,CUS-28078636,Refund Request,High,16,Pending,Email
TKT-5832,CUS-32456967,Login Issue,Low,27,Pending,Email
TKT-8206,CUS-69864302,Login Issue,Low,30,Closed,Email
TKT-2821,CUS-98472893,Subscription Problem,Low,17,Closed,Chat
TKT-7220,CUS-36008251,Payment Failure,Medium,24,Closed,Chat
TKT-6716,CUS-33562478,Payment Failure,Low,66,Closed,Email
TKT-1104,CUS-35475575,Bug Report,Low,24,Closed,Email
TKT-7405,CUS-23160953,Payment Failure,Medium,36,Closed,Chat
TKT-2390,CUS-88722825,Payment Failure,High,58,Open,Phone
TKT-8335,CUS-84917577,Refund Request,Medium,10,Closed,Email
TKT-2847,CUS-80838837,Payment Failure,Low,63,Closed,Phone
TKT-1818,CUS-18036727,Bug Report,High,45,Closed,Email
TKT-2921,CUS-65107091,Login Issue,Medium,25,Open,Chat
TKT-7865,CUS-69488082,Bug Report,Low,38,Pending,Email
TKT-3215,CUS-55415089,Payment Failure,Low,43,Closed,Email
TKT-2814,CUS-61029693,Login Issue,Low,19,Closed,Email
TKT-1613,CUS-29366955,Subscription Problem,High,62,Closed,Chat
TKT-5367,CUS-19872435,Bug Report,Low,26,Pending,Email
TKT-7244,CUS-99781272,Login Issue,High,30,Open,Phone
TKT-7476,CUS-10679436,Login Issue,Critical,21,Closed,Email
TKT-6390,CUS-26018733,Subscription Problem,Low,28,Closed,Email
TKT-6414,CUS-85183381,Refund Request,Low,48,Closed,Email
TKT-2982,CUS-63862849,Login Issue,Low,45,Closed,Chat
TKT-3711,CUS-64574433,Bug Report,Low,43,Closed,Phone
TKT-2844,CUS-63586607,Subscription Problem,Low,20,Pending,Chat
TKT-2505,CUS-66446688,Login Issue,Critical,71,Closed,Web Portal
TKT-1481,CUS-97429841,Bug Report,Medium,72,Closed,Email
TKT-3113,CUS-33597457,Feature Request,Low,19,Closed,Phone
TKT-4086,CUS-98164583,Login Issue,Medium,18,Closed,Email
TKT-2175,CUS-25620969,Payment Failure,Medium,52,Closed,Email
TKT-6331,CUS-62159130,Feature Request,Low,10,Closed,Chat
TKT-8561,CUS-77257067,Subscription Problem,Medium,56,Closed,Web Portal
TKT-3767,CUS-26619171,Login Issue,Medium,6,Open,Email
TKT-1367,CUS-51069414,Login Issue,High,13,Closed,Email
TKT-3890,CUS-41360696,Login Issue,Medium,34,Closed,Email
TKT-2393,CUS-30558586,Payment Failure,Low,33,Open,Email
TKT-2783,CUS-52006659,Bug Report,Medium,42,Closed,Phone
TKT-9504,CUS-32944090,Subscription Problem,High,3,Closed,Phone
TKT-5219,CUS-44213427,Payment Failure,Medium,41,Open,Email
TKT-2155,CUS-76262325,Payment Failure,High,60,Closed,Email
TKT-4718,CUS-57429949,Subscription Problem,Low,61,Closed,Chat
TKT-8979,CUS-77527309,Subscription Problem,Medium,18,Closed,Chat
TKT-2840,CUS-66635323,Bug Report,Low,71,Closed,Chat
TKT-3688,CUS-11369777,Refund Request,High,1,Closed,Web Portal
TKT-8983,CUS-18816695,Payment Failure,Low,44,Closed,Email
TKT-3265,CUS-14910966,Payment Failure,Medium,29,Closed,Phone
TKT-6161,CUS-13565374,Payment Failure,High,12,Closed,Chat
TKT-1960,CUS-91835181,Login Issue,High,36,Closed,Chat
TKT-4595,CUS-50084113,Payment Failure,Low,21,Closed,Chat
TKT-7691,CUS-55338197,Bug Report,High,21,Closed,Email
TKT-6647,CUS-79769923,Subscription Problem,Medium,40,Closed,Chat
TKT-5595,CUS-42178499,Bug Report,Low,46,Closed,Chat
TKT-8346,CUS-76779543,Login Issue,Medium,29,Open,Chat
TKT-3980,CUS-82988568,Payment Failure,High,53,Closed,Phone
TKT-7394,CUS-85151427,Bug Report,Low,40,Closed,Email
TKT-1211,CUS-70366180,Subscription Problem,High,53,Closed,Chat
TKT-2710,CUS-33073053,Subscription Problem,Medium,64,Closed,Chat
TKT-6181,CUS-25340916,Feature Request,High,33,Closed,Email
TKT-3469,CUS-86125217,Subscription Problem,Low,63,Closed,Phone
TKT-5888,CUS-23102101,Subscription Problem,Low,62,Closed,Chat
TKT-5949,CUS-36125639,Refund Request,Low,44,Pending,Phone
TKT-4342,CUS-73866173,Subscription Problem,Low,54,Open,Email
TKT-5013,CUS-28719683,Refund Request,Low,25,Pending,Email
TKT-1265,CUS-68561315,Bug Report,Low,31,Closed,Chat
TKT-3170,CUS-28977092,Feature Request,Critical,51,Closed,Chat
TKT-5794,CUS-93669350,Subscription Problem,Low,63,Closed,Chat
TKT-8628,CUS-29404524,Payment Failure,Medium,17,Open,Chat
TKT-2760,CUS-94744935,Payment Failure,High,45,Open,Web Portal
TKT-5025,CUS-33697996,Feature Request,Low,1,Closed,Web Portal
TKT-9065,CUS-88723285,Refund Request,Medium,55,Pending,Phone
TKT-8750,CUS-87405890,Bug Report,Low,10,Closed,Chat
TKT-2174,CUS-68571076,Feature Request,Low,22,Open,Web Portal
TKT-9084,CUS-64903503,Payment Failure,Critical,45,Closed,Email
TKT-1302,CUS-17800794,Bug Report,Medium,39,Closed,Email
TKT-7998,CUS-67548555,Feature Request,Low,28,Closed,Chat
TKT-6865,CUS-68812029,Login Issue,High,70,Pending,Chat
TKT-1080,CUS-88234650,Feature Request,Medium,63,Closed,Email
TKT-9789,CUS-54930790,Refund Request,Medium,54,Closed,Chat
TKT-9343,CUS-89089346,Bug Report,Low,40,Pending,Chat
TKT-2693,CUS-82623646,Login Issue,Low,24,Closed,Phone
TKT-7439,CUS-50312794,Payment Failure,Low,67,Pending,Email
TKT-6665,CUS-78789899,Subscription Problem,Medium,43,Closed,Chat
TKT-6901,CUS-20502459,Subscription Problem,Medium,6,Pending,Email
TKT-9335,CUS-52003731,Payment Failure,Low,6,Closed,Phone
TKT-4762,CUS-22430357,Subscription Problem,Medium,35,Closed,Email
TKT-6361,CUS-36335708,Subscription Problem,High,36,Open,Phone
TKT-2046,CUS-92792973,Subscription Problem,High,25,Closed,Email
TKT-8307,CUS-87834355,Refund Request,High,5,Closed,Chat
TKT-3366,CUS-48223721,Bug Report,Medium,11,Closed,Email
TKT-7873,CUS-22980548,Payment Failure,Medium,42,Closed,Chat
TKT-9916,CUS-28178095,Login Issue,Low,26,Closed,Chat
TKT-3296,CUS-75286155,Bug Report,Low,33,Closed,Chat
TKT-7835,CUS-71308733,Login Issue,Low,48,Open,Email
TKT-4888,CUS-42840489,Refund Request,Medium,17,Closed,Chat
TKT-1887,CUS-30320063,Payment Failure,Low,58,Closed,Email
TKT-9386,CUS-11408782,Subscription Problem,Medium,52,Open,Email
TKT-7874,CUS-71466278,Bug Report,Medium,53,Closed,Web Portal
TKT-6382,CUS-56011188,Bug Report,Medium,41,Closed,Email
TKT-1387,CUS-75618241,Feature Request,Low,24,Closed,Chat
TKT-2002,CUS-46620333,Payment Failure,Low,66,Closed,Email
TKT-2408,CUS-98268037,Refund Request,Critical,16,Closed,Email
TKT-1617,CUS-31195554,Feature Request,Medium,53,Closed,Web Portal
TKT-1460,CUS-19874323,Login Issue,Low,17,Closed,Web Portal
TKT-3208,CUS-33783316,Subscription Problem,High,8,Closed,Chat
TKT-9302,CUS-63110316,Login Issue,Low,14,Closed,Email
TKT-4106,CUS-74416396,Login Issue,Low,16,Closed,Chat
TKT-1166,CUS-70032045,Login Issue,Low,37,Closed,Phone
TKT-9349,CUS-82613576,Feature Request,Low,28,Closed,Web Portal
TKT-9030,CUS-10000106,Payment Failure,Medium,64,Closed,Chat
TKT-5344,CUS-44572761,Refund Request,Medium,15,Closed,Email
TKT-1857,CUS-97120711,Subscription Problem,Low,60,Closed,Web Portal
TKT-6580,CUS-29572950,Login Issue,Low,58,Closed,Email
TKT-7720,CUS-51475404,Bug Report,High,43,Closed,Phone
TKT-2326,CUS-65936158,Subscription Problem,Low,48,Open,Email
TKT-3306,CUS-28195001,Subscription Problem,Medium,4,Open,Chat
TKT-5973,CUS-93129607,Login Issue,Critical,20,Open,Email
TKT-5490,CUS-54762367,Bug Report,Medium,42,Open,Chat
TKT-7309,CUS-97998012,Bug Report,Medium,40,Closed,Chat
TKT-4357,CUS-28345030,Payment Failure,High,45,Closed,Email
TKT-3303,CUS-51520967,Login Issue,Low,3,Closed,Chat
TKT-1460,CUS-79882085,Bug Report,High,2,Closed,Phone
TKT-1385,CUS-41616144,Bug Report,Low,16,Open,Chat
TKT-5177,CUS-46887233,Payment Failure,Low,17,Closed,Chat
TKT-8757,CUS-52022754,Subscription Problem,Low,65,Closed,Web Portal
TKT-6601,CUS-92688632,Payment Failure,Low,30,Open,Phone
TKT-7633,CUS-32020572,Subscription Problem,High,2,Open,Chat
TKT-9932,CUS-30171088,Bug Report,Low,69,Closed,Phone
TKT-8555,CUS-55459360,Payment Failure,High,19,Closed,Phone
TKT-1386,CUS-19315372,Login Issue,Critical,2,Closed,Email
TKT-7873,CUS-71274740,Refund Request,Low,26,Closed,Phone
TKT-4353,CUS-61399272,Login Issue,Medium,7,Closed,Email
TKT-4337,CUS-73659344,Login Issue,Medium,36,Pending,Phone
TKT-2246,CUS-70643428,Refund Request,Critical,35,Closed,Chat
TKT-6615,CUS-92341371,Payment Failure,Medium,63,Closed,Phone
TKT-5144,CUS-23588091,Login Issue,High,61,Closed,Email
TKT-6493,CUS-84819363,Refund Request,Medium,55,Closed,Email
TKT-1347,CUS-47660416,Refund Request,High,18,Closed,Chat
TKT-7206,CUS-66741036,Bug Report,Medium,45,Closed,Chat
TKT-2050,CUS-97946431,Login Issue,Critical,7,Open,Chat
TKT-5414,CUS-36354055,Subscription Problem,Critical,46,Closed,Phone
TKT-2004,CUS-49057669,Bug Report,Low,36,Closed,Email
TKT-2304,CUS-93875093,Bug Report,Medium,54,Closed,Chat
TKT-6107,CUS-57891048,Bug Report,Medium,22,Pending,Chat
TKT-9234,CUS-36687889,Subscription Problem,High,71,Open,Phone
TKT-8327,CUS-54535051,Login Issue,Low,42,Closed,Chat
TKT-9780,CUS-88763810,Refund Request,High,58,Pending,Web Portal
TKT-3479,CUS-35626322,Bug Report,Low,14,Closed,Chat
TKT-2016,CUS-21652756,Login Issue,Low,33,Closed,Web Portal
TKT-2130,CUS-78465830,Subscription Problem,High,30,Closed,Chat
TKT-6005,CUS-39222591,Login Issue,Medium,13,Closed,Phone
TKT-5952,CUS-30452454,Bug Report,Low,24,Closed,Phone
TKT-4017,CUS-84508971,Feature Request,Critical,46,Open,Email
TKT-5551,CUS-92040779,Payment Failure,Medium,31,Closed,Web Portal
TKT-6716,CUS-67556013,Payment Failure,Low,27,Closed,Email
TKT-6612,CUS-82980826,Login Issue,Medium,47,Open,Web Portal
TKT-9172,CUS-18393821,Refund Request,Medium,8,Closed,Email
TKT-8390,CUS-36643830,Bug Report,Low,8,Closed,Web Portal
TKT-7268,CUS-88078868,Login Issue,Low,12,Pending,Email
TKT-8620,CUS-45503432,Subscription Problem,Low,55,Closed,Web Portal
TKT-2699,CUS-47883507,Bug Report,Low,45,Closed,Email
TKT-6199,CUS-18006426,Bug Report,Low,43,Pending,Web Portal
TKT-7379,CUS-62299900,Payment Failure,Medium,10,Closed,Email
TKT-6881,CUS-92002367,Payment Failure,Low,66,Closed,Chat
TKT-2735,CUS-72715985,Bug Report,Low,3,Closed,Phone
TKT-8697,CUS-85221058,Bug Report,Medium,72,Closed,Chat
TKT-6235,CUS-89012748,Refund Request,Low,67,Closed,Phone
TKT-1879,CUS-39779272,Bug Report,High,59,Open,Chat
TKT-9919,CUS-42471719,Login Issue,Critical,38,Pending,Email
TKT-8198,CUS-42576095,Bug Report,Medium,40,Open,Web Portal
TKT-3702,CUS-69432769,Payment Failure,Low,26,Open,Web Portal
TKT-1047,CUS-62252498,Refund Request,Low,61,Closed,Phone
TKT-2816,CUS-50297329,Bug Report,Low,22,Closed,Email
TKT-9283,CUS-87554110,Login Issue,High,32,Closed,Chat
TKT-8280,CUS-60095200,Subscription Problem,Medium,24,Closed,Chat
TKT-8551,CUS-87771883,Subscription Problem,Medium,55,Open,Web Portal
TKT-8781,CUS-89692893,Login Issue,Medium,71,Closed,Chat
TKT-8971,CUS-63395521,Bug Report,High,48,Closed,Chat
TKT-4613,CUS-78611482,Payment Failure,Medium,70,Closed,Email
TKT-2974,CUS-68991492,Payment Failure,High,4,Closed,Phone
TKT-1068,CUS-24110490,Login Issue,Medium,14,Pending,Phone
TKT-6757,CUS-54226589,Subscription Problem,Critical,25,Pending,Chat
TKT-3215,CUS-13337750,Login Issue,High,65,Closed,Chat
TKT-7293,CUS-21514567,Payment Failure,High,4,Open,Chat
TKT-4236,CUS-31635996,Bug Report,Medium,66,Open,Email
TKT-7932,CUS-56267470,Payment Failure,Medium,48,Open,Phone
TKT-3451,CUS-50073646,Login Issue,Medium,8,Closed,Email
TKT-1099,CUS-79408032,Login Issue,High,46,Closed,Chat
TKT-8712,CUS-23553183,Login Issue,Medium,9,Open,Phone
TKT-6073,CUS-55232775,Refund Request,High,61,Closed,Email
TKT-4232,CUS-99111357,Payment Failure,Low,3,Closed,Chat
TKT-5813,CUS-88374596,Payment Failure,Low,28,Open,Phone
TKT-3457,CUS-45794923,Feature Request,Low,27,Open,Email
TKT-5415,CUS-12816130,Login Issue,High,21,Open,Email
TKT-2027,CUS-75702724,Payment Failure,High,18,Open,Web Portal
TKT-3132,CUS-32502433,Subscription Problem,High,66,Closed,Email
TKT-2397,CUS-91415581,Refund Request,Low,13,Closed,Chat
TKT-2013,CUS-68238205,Payment Failure,Low,25,Open,Phone
TKT-7614,CUS-24679917,Payment Failure,Medium,68,Open,Chat
TKT-1399,CUS-11718897,Subscription Problem,Medium,66,Closed,Chat
TKT-8868,CUS-30879002,Refund Request,Medium,69,Closed,Chat
TKT-9686,CUS-56945829,Login Issue,Low,71,Open,Email
TKT-7892,CUS-10827714,Subscription Problem,Medium,31,Closed,Chat
TKT-9432,CUS-44640384,Subscription Problem,Low,34,Closed,Phone
TKT-7935,CUS-59951131,Refund Request,Low,14,Pending,Email
TKT-3703,CUS-89647184,Refund Request,Medium,60,Closed,Phone
TKT-2328,CUS-43638846,Feature Request,High,9,Open,Email
TKT-3577,CUS-83187536,Login Issue,Medium,24,Pending,Email
TKT-1798,CUS-59649996,Feature Request,High,35,Closed,Chat
TKT-7160,CUS-64048046,Bug Report,Medium,29,Open,Chat
TKT-2147,CUS-70674823,Payment Failure,Medium,17,Closed,Chat
TKT-4243,CUS-80764078,Payment Failure,High,51,Pending,Chat
TKT-3916,CUS-74831357,Subscription Problem,Medium,70,Pending,Email
TKT-2391,CUS-54488685,Feature Request,Medium,24,Closed,Chat
TKT-7428,CUS-83479688,Bug Report,Medium,60,Closed,Chat
TKT-5587,CUS-56281214,Payment Failure,Low,51,Open,Chat
TKT-9073,CUS-51931845,Subscription Problem,Low,47,Pending,Email
TKT-3626,CUS-84196926,Payment Failure,Critical,16,Closed,Chat
TKT-6231,CUS-22572946,Refund Request,High,56,Closed,Phone
TKT-7702,CUS-90837379,Login Issue,Medium,63,Pending,Chat
TKT-6804,CUS-90984408,Subscription Problem,High,37,Closed,Email
TKT-8522,CUS-55002806,Login Issue,Low,68,Closed,Email
TKT-9908,CUS-47104067,Login Issue,Low,57,Closed,Chat
TKT-4327,CUS-77420737,Feature Request,Low,65,Open,Email
TKT-9572,CUS-81527636,Bug Report,High,58,Closed,Web Portal
TKT-6803,CUS-44501545,Refund Request,Medium,63,Closed,Email
TKT-3863,CUS-46608438,Bug Report,High,16,Closed,Email
TKT-9461,CUS-14236609,Bug Report,Medium,3,Closed,Chat
TKT-2114,CUS-77635348,Subscription Problem,Medium,11,Closed,Web Portal
TKT-4158,CUS-13736102,Refund Request,Medium,20,Closed,Email
TKT-5717,CUS-43082350,Subscription Problem,Low,15,Closed,Email
TKT-7102,CUS-87985507,Login Issue,High,49,Open,Web Portal
TKT-7004,CUS-50415914,Payment Failure,High,56,Closed,Email
TKT-8004,CUS-28070317,Login Issue,Medium,25,Closed,Email
TKT-7657,CUS-68229803,Bug Report,High,23,Closed,Phone
TKT-9239,CUS-60407765,Login Issue,Medium,44,Closed,Web Portal
TKT-5472,CUS-25887917,Login Issue,Low,43,Open,Web Portal
TKT-7148,CUS-93526623,Subscription Problem,Low,4,Pending,Chat
TKT-3256,CUS-64481744,Bug Report,Medium,48,Open,Chat
TKT-1947,CUS-80703866,Payment Failure,Low,69,Closed,Phone
TKT-3696,CUS-59185036,Refund Request,High,12,Closed,Chat
TKT-4451,CUS-26686591,Subscription Problem,Medium,30,Closed,Phone
TKT-2611,CUS-57870498,Login Issue,Medium,58,Pending,Email
TKT-4305,CUS-61771803,Refund Request,Medium,11,Closed,Chat
TKT-4320,CUS-75659034,Payment Failure,Medium,41,Closed,Phone
TKT-2035,CUS-54624565,Login Issue,High,21,Closed,Chat
TKT-8165,CUS-76697421,Refund Request,Low,69,Closed,Phone
TKT-3842,CUS-68101504,Subscription Problem,Low,42,Closed,Email
TKT-1148,CUS-19777550,Login Issue,Medium,30,Closed,Phone
TKT-4786,CUS-47219294,Bug Report,Medium,7,Closed,Phone
TKT-1146,CUS-92079851,Bug Report,High,40,Closed,Phone
TKT-4798,CUS-87484097,Payment Failure,Low,4,Closed,Email
TKT-1305,CUS-94143725,Login Issue,High,70,Closed,Chat
TKT-5131,CUS-88203547,Bug Report,Low,71,Closed,Chat
TKT-6533,CUS-62646038,Login Issue,Low,25,Open,Email
TKT-7184,CUS-24480644,Subscription Problem,Medium,30,Closed,Email
TKT-7345,CUS-23295134,Refund Request,Critical,47,Pending,Email
TKT-1923,CUS-65195524,Bug Report,Medium,47,Closed,Chat
TKT-1734,CUS-59738480,Login Issue,Low,38,Open,Phone
TKT-6472,CUS-56933621,Login Issue,Low,21,Closed,Chat
