event_id,customer_id,event_type,event_time,device_type,traffic_source,session_duration
EvtID01419,CUS-86133927,Login,05-07-2026,Mobile,LinkedIn,120
EvtID01420,CUS-42243758,Upgrade Plan,5/13/2026,Mobile,Google Ads,134
EvtID01421,CUS-58459425,Add to Cart,10/18/2025,Mobile,LinkedIn,67
EvtID01422,CUS-75796868,Logout,07-01-2025,Mobile,,105
EvtID01423,CUS-16038931,Upgrade Plan,4/16/2026,Desktop,Google Ads,6
EvtID01424,CUS-69236536,Purchase,8/19/2025,Mobile,LinkedIn,
EvtID01425,CUS-24104608,Purchase,10/16/2025,Mobile,,
EvtID01426,CUS-84003092,Add to Cart,4/30/2025,,Email Campaign,23
EvtID01427,CUS-98578805,Login,04-12-2026,Mobile,Google Ads,116
EvtID01428,CUS-23904966,Purchase,8/29/2025,Mobile,LinkedIn,
EvtID01429,CUS-60033488,Upgrade Plan,05-03-2026,Mobile,Instagram,16
EvtID01430,CUS-12279271,Purchase,8/15/2025,Mobile,Google Ads,31
EvtID01431,CUS-36948963,Add to Cart,5/24/2025,Desktop,Organic Search,142
EvtID01432,CUS-64361518,Add to Cart,04-11-2025,Desktop,,74
EvtID01433,CUS-73588701,Purchase,05-02-2025,Desktop,Google Ads,169
EvtID01434,CUS-50010418,Add to Cart,08-11-2025,Desktop,Instagram,79
EvtID01435,CUS-11742966,Add to Cart,11/16/2025,Desktop,Google Ads,120
EvtID01436,CUS-82551852,Upgrade Plan,4/20/2026,Desktop,Instagram,
EvtID01437,CUS-37381799,Cancel Subscription,1/16/2026,Mobile,Instagram,145
EvtID01438,CUS-22606009,Logout,08-01-2025,Mobile,,31
EvtID01439,CUS-22706428,Login,8/31/2025,Desktop,Google Ads,150
EvtID01440,CUS-65296754,Login,04-01-2025,Mobile,Instagram,176
EvtID01441,CUS-34925333,Purchase,6/14/2025,Desktop,Direct,
EvtID01442,CUS-10046979,Cancel Subscription,6/14/2025,Mobile,Email Campaign,110
EvtID01443,CUS-77908440,Login,01-12-2026,Mobile,,83
EvtID01444,CUS-10910164,Upgrade Plan,4/23/2025,Mobile,Instagram,
EvtID01445,CUS-45949981,Logout,10/21/2025,Desktop,Google Ads,33
EvtID01446,CUS-41772058,Cancel Subscription,02-02-2026,Mobile,LinkedIn,162
EvtID01447,CUS-18627760,Upgrade Plan,02-04-2026,Mobile,Google Ads,104
EvtID01448,CUS-29203261,Login,01-04-2026,Mobile,Google Ads,
EvtID01449,CUS-28463640,Add to Cart,7/28/2025,Mobile,LinkedIn,165
EvtID01450,CUS-31465015,Logout,9/17/2025,Mobile,,129
EvtID01451,CUS-90668665,Logout,09-05-2025,Mobile,LinkedIn,133
EvtID01452,CUS-26225256,Upgrade Plan,2/20/2026,Mobile,Direct,60
EvtID01453,CUS-57693285,Add to Cart,1/16/2026,,Instagram,105
EvtID01454,CUS-12266554,Cancel Subscription,06-04-2025,Desktop,Instagram,22
EvtID01455,CUS-61042492,Logout,7/15/2025,Mobile,Instagram,70
EvtID01456,CUS-78026314,Add to Cart,5/15/2026,Mobile,Organic Search,141
EvtID01457,CUS-11192283,Upgrade Plan,09-10-2025,Mobile,,64
EvtID01458,CUS-74534433,Logout,10-06-2025,Mobile,Instagram,76
EvtID01459,CUS-52597926,Login,11/16/2025,Mobile,Instagram,59
EvtID01460,CUS-14393408,Upgrade Plan,5/14/2026,Mobile,Google Ads,154
EvtID01461,CUS-77063937,Purchase,09-09-2025,Desktop,Instagram,163
EvtID01462,CUS-87613010,Add to Cart,07-01-2025,Mobile,Direct,138
EvtID01463,CUS-10761911,Purchase,5/17/2026,Mobile,Instagram,87
EvtID01464,CUS-19931821,Purchase,06-09-2025,Mobile,Direct,150
EvtID01465,CUS-78873601,Login,11/27/2025,Mobile,LinkedIn,
EvtID01466,CUS-28454275,Upgrade Plan,03-04-2026,Mobile,Instagram,180
EvtID01467,CUS-60345331,Add to Cart,12-07-2025,Desktop,Organic Search,99
EvtID01468,CUS-77272973,Logout,05-01-2026,Mobile,LinkedIn,131
EvtID01469,CUS-64667903,Purchase,11/20/2025,Desktop,Google Ads,
EvtID01470,CUS-66317907,Upgrade Plan,2/16/2026,Desktop,Instagram,65
EvtID01471,CUS-97290129,Purchase,11/23/2025,Desktop,,89
EvtID01472,CUS-64389657,Purchase,04-02-2025,Mobile,LinkedIn,58
EvtID01473,CUS-80604034,Login,10-07-2025,Mobile,Organic Search,12
EvtID01474,CUS-94030767,Cancel Subscription,12/17/2025,Mobile,LinkedIn,157
EvtID01475,CUS-56350713,Add to Cart,12-07-2025,Mobile,Google Ads,14
EvtID01476,CUS-28662434,Cancel Subscription,01-07-2026,Mobile,Organic Search,38
EvtID01477,CUS-76953515,Cancel Subscription,5/20/2026,,Google Ads,60
EvtID01478,CUS-18796103,Logout,09-11-2025,,Instagram,89
EvtID01479,CUS-85965970,Logout,2/25/2026,Mobile,Organic Search,24
EvtID01480,CUS-90462739,Purchase,03-01-2026,Desktop,Google Ads,139
EvtID01481,CUS-11199192,Upgrade Plan,1/18/2026,Mobile,LinkedIn,
EvtID01482,CUS-56554027,Purchase,06-11-2025,Tablet,LinkedIn,21
EvtID01483,CUS-75942957,Cancel Subscription,05-05-2025,Mobile,Instagram,85
EvtID01484,CUS-97305989,Login,6/25/2025,Mobile,,163
EvtID01485,CUS-47401870,Logout,9/25/2025,Desktop,Instagram,164
EvtID01486,CUS-21256431,Add to Cart,2/23/2026,Desktop,Google Ads,109
EvtID01487,CUS-27611891,Logout,09-07-2025,Desktop,Direct,156
EvtID01488,CUS-65919520,Upgrade Plan,04-12-2026,Mobile,Instagram,
EvtID01489,CUS-95973751,Logout,04-09-2026,Desktop,Instagram,79
EvtID01490,CUS-53959375,Purchase,5/19/2026,Mobile,Google Ads,14
EvtID01491,CUS-18119785,Upgrade Plan,6/17/2025,Mobile,Instagram,97
EvtID01492,CUS-23751834,Add to Cart,4/25/2025,Desktop,LinkedIn,12
EvtID01493,CUS-67997776,Cancel Subscription,09-03-2025,Mobile,Instagram,137
EvtID01494,CUS-80394864,Cancel Subscription,6/23/2025,Mobile,Google Ads,21
EvtID01495,CUS-82007680,Upgrade Plan,05-01-2025,Mobile,LinkedIn,121
EvtID01496,CUS-66100549,Add to Cart,6/16/2025,Mobile,Instagram,155
EvtID01497,CUS-24584102,Purchase,6/18/2025,,Google Ads,142
EvtID01498,CUS-39183758,Add to Cart,04-03-2025,Desktop,Instagram,
EvtID01499,CUS-89524140,Cancel Subscription,11/25/2025,Mobile,Google Ads,
EvtID01500,CUS-14030979,Upgrade Plan,12-10-2025,Mobile,LinkedIn,104
EvtID01501,CUS-90072910,Logout,06-05-2025,Mobile,Instagram,36
EvtID01502,CUS-80173733,Add to Cart,8/27/2025,Desktop,Google Ads,31
EvtID01503,CUS-24845523,Login,07-07-2025,Mobile,LinkedIn,31
EvtID01504,CUS-37952744,Add to Cart,5/13/2026,Mobile,Instagram,163
EvtID01505,CUS-25946177,Logout,8/30/2025,Desktop,Instagram,104
EvtID01506,CUS-92119752,Purchase,6/18/2025,Mobile,Email Campaign,23
EvtID01507,CUS-23863209,Upgrade Plan,05-01-2025,Mobile,Google Ads,147
EvtID01508,CUS-48388196,Logout,2/14/2026,Desktop,LinkedIn,20
EvtID01509,CUS-26859388,Purchase,5/31/2025,Desktop,Google Ads,143
EvtID01510,CUS-80099175,Logout,2/26/2026,Mobile,LinkedIn,42
EvtID01511,CUS-97372410,Logout,5/27/2025,Mobile,Google Ads,65
EvtID01512,CUS-82937915,Login,4/19/2026,Desktop,Instagram,123
EvtID01513,CUS-67024775,Login,07-10-2025,Desktop,Instagram,139
EvtID01514,CUS-31217779,Cancel Subscription,05-07-2025,Mobile,LinkedIn,82
EvtID01515,CUS-19298970,Upgrade Plan,1/27/2026,Mobile,Google Ads,94
EvtID01516,CUS-79176627,Login,09-06-2025,Desktop,Google Ads,
EvtID01517,CUS-25745674,Upgrade Plan,1/23/2026,Mobile,Google Ads,98
EvtID01518,CUS-62667619,Purchase,3/14/2026,Mobile,Google Ads,
EvtID01519,CUS-65431461,Cancel Subscription,1/25/2026,Mobile,Google Ads,127
EvtID01520,CUS-47315307,Purchase,01-06-2026,Desktop,Email Campaign,20
EvtID01521,CUS-64841952,Purchase,10-03-2025,Desktop,LinkedIn,50
EvtID01522,CUS-77908700,Purchase,3/17/2026,Mobile,Instagram,138
EvtID01523,CUS-57074009,Purchase,1/16/2026,Desktop,Google Ads,
EvtID01524,CUS-84941342,Add to Cart,4/22/2025,Desktop,Email Campaign,2
EvtID01525,CUS-80549592,Login,06-07-2025,Mobile,Instagram,137
EvtID01526,CUS-30951858,Login,6/13/2025,Desktop,Instagram,
EvtID01527,CUS-31426165,Upgrade Plan,05-01-2025,Mobile,Email Campaign,66
EvtID01528,CUS-51983428,Logout,1/17/2026,Mobile,Google Ads,61
EvtID01529,CUS-31134580,Login,2/14/2026,Mobile,Direct,110
EvtID01530,CUS-62007725,Add to Cart,05-04-2026,Mobile,,112
EvtID01531,CUS-39850859,Add to Cart,4/29/2026,Desktop,Google Ads,11
EvtID01532,CUS-95901238,Upgrade Plan,04-01-2026,Desktop,Organic Search,101
EvtID01533,CUS-15212514,Upgrade Plan,4/16/2026,Desktop,Instagram,
EvtID01534,CUS-87399891,Upgrade Plan,12-06-2025,Mobile,Google Ads,70
EvtID01535,CUS-76995202,Cancel Subscription,5/29/2025,Desktop,Instagram,41
EvtID01536,CUS-12804525,Add to Cart,1/25/2026,Mobile,Google Ads,167
EvtID01537,CUS-35387862,Add to Cart,2/15/2026,Desktop,Google Ads,40
EvtID01538,CUS-15402715,Add to Cart,11-12-2025,Mobile,Email Campaign,6
EvtID01539,CUS-57335741,Login,5/23/2026,Mobile,LinkedIn,119
EvtID01540,CUS-44441041,Logout,3/17/2026,Desktop,,151
EvtID01541,CUS-74906288,Logout,4/19/2025,Mobile,Instagram,103
EvtID01542,CUS-90648760,Logout,11-05-2025,Desktop,Email Campaign,139
EvtID01543,CUS-37900860,Upgrade Plan,4/28/2025,Mobile,Instagram,110
EvtID01544,CUS-32446622,Cancel Subscription,4/30/2025,Mobile,Google Ads,104
EvtID01545,CUS-58886610,Logout,10-08-2025,Mobile,Instagram,9
EvtID01546,CUS-91745676,Purchase,12/17/2025,Desktop,Google Ads,160
EvtID01547,CUS-48054448,Add to Cart,10/31/2025,Mobile,LinkedIn,79
EvtID01548,CUS-89634765,Logout,05-10-2026,Mobile,Google Ads,141
EvtID01549,CUS-72448009,Purchase,2/14/2026,Desktop,Google Ads,94
EvtID01550,CUS-77403222,Login,2/25/2026,Mobile,Instagram,137
EvtID01551,CUS-29238426,Login,11/15/2025,Desktop,Direct,89
EvtID01552,CUS-81989122,Login,7/31/2025,Desktop,LinkedIn,
EvtID01553,CUS-30456680,Logout,4/28/2026,Mobile,Google Ads,122
EvtID01554,CUS-51490590,Add to Cart,4/13/2025,Desktop,,137
EvtID01555,CUS-57358342,Login,2/15/2026,Mobile,,110
EvtID01556,CUS-60730280,Cancel Subscription,4/15/2025,Mobile,Direct,97
EvtID01557,CUS-61795567,Logout,7/30/2025,Mobile,Email Campaign,29
EvtID01558,CUS-23958778,Logout,04-10-2026,Mobile,Email Campaign,15
EvtID01559,CUS-21169436,Upgrade Plan,08-02-2025,Mobile,Email Campaign,26
EvtID01560,CUS-95314682,Logout,9/17/2025,Desktop,Instagram,
EvtID01561,CUS-51211588,Purchase,08-08-2025,Mobile,Email Campaign,179
EvtID01562,CUS-29325007,Purchase,4/14/2026,Mobile,Google Ads,64
EvtID01563,CUS-45324835,Add to Cart,09-09-2025,Desktop,Instagram,134
EvtID01564,CUS-95380940,Purchase,07-09-2025,Mobile,Instagram,146
EvtID01565,CUS-28412008,Login,4/21/2025,Desktop,Instagram,143
EvtID01566,CUS-72253647,Cancel Subscription,8/30/2025,Mobile,Organic Search,7
EvtID01567,CUS-74494622,Logout,04-02-2026,Mobile,Google Ads,76
EvtID01568,CUS-42924252,Upgrade Plan,6/19/2025,Mobile,Google Ads,161
EvtID01569,CUS-62406114,Add to Cart,1/22/2026,Mobile,Google Ads,180
EvtID01570,CUS-42882328,Upgrade Plan,05-12-2026,Desktop,Instagram,178
EvtID01571,CUS-48976441,Purchase,4/19/2026,Mobile,Instagram,153
EvtID01572,CUS-51763717,Upgrade Plan,2/16/2026,Mobile,Google Ads,175
EvtID01573,CUS-77578758,Upgrade Plan,02-11-2026,Mobile,Instagram,
EvtID01574,CUS-86584936,Purchase,3/16/2026,Mobile,Google Ads,117
EvtID01575,CUS-23585388,Purchase,05-12-2026,Desktop,Google Ads,119
EvtID01576,CUS-62198012,Add to Cart,7/19/2025,Mobile,Google Ads,126
EvtID01577,CUS-59820696,Add to Cart,9/26/2025,,LinkedIn,18
EvtID01578,CUS-56394724,Login,4/28/2026,Mobile,Email Campaign,170
EvtID01579,CUS-19088404,Cancel Subscription,9/17/2025,Desktop,LinkedIn,175
EvtID01580,CUS-70820591,Cancel Subscription,2/21/2026,,Instagram,44
EvtID01581,CUS-62939223,Upgrade Plan,10/25/2025,Mobile,Instagram,177
EvtID01582,CUS-75970965,Login,10/15/2025,Mobile,Google Ads,4
EvtID01583,CUS-14227882,Login,09-01-2025,Desktop,Google Ads,44
EvtID01584,CUS-42743497,Purchase,6/28/2025,Desktop,Instagram,116
EvtID01585,CUS-68715794,Upgrade Plan,05-04-2026,Desktop,Instagram,112
EvtID01586,CUS-89102402,Add to Cart,4/28/2026,Mobile,LinkedIn,46
EvtID01587,CUS-26719415,Upgrade Plan,06-02-2025,Tablet,Instagram,21
EvtID01588,CUS-38421708,Upgrade Plan,8/14/2025,Mobile,Email Campaign,45
EvtID01589,CUS-94345446,Upgrade Plan,09-04-2025,Mobile,LinkedIn,120
EvtID01590,CUS-70065411,Logout,8/30/2025,Mobile,Instagram,23
EvtID01591,CUS-12292821,Upgrade Plan,11/26/2025,Mobile,Email Campaign,23
EvtID01592,CUS-39516941,Purchase,2/14/2026,Mobile,Organic Search,175
EvtID01593,CUS-14297153,Cancel Subscription,11/26/2025,Mobile,Google Ads,68
EvtID01594,CUS-27825835,Cancel Subscription,4/25/2025,Mobile,Google Ads,17
EvtID01595,CUS-61042896,Purchase,10-12-2025,Mobile,Organic Search,142
EvtID01596,CUS-75817450,Logout,06-03-2025,Mobile,Google Ads,103
EvtID01597,CUS-94237327,Logout,10-06-2025,Mobile,Email Campaign,129
EvtID01598,CUS-18026207,Login,4/28/2025,Desktop,,43
EvtID01599,CUS-52015027,Cancel Subscription,11/15/2025,Mobile,Instagram,7
EvtID01600,CUS-29012389,Logout,10-01-2025,Mobile,Email Campaign,149
EvtID01601,CUS-95585585,Logout,01-03-2026,Mobile,Google Ads,35
EvtID01602,CUS-47143836,Purchase,04-09-2026,Mobile,Instagram,158
EvtID01603,CUS-38986077,Add to Cart,2/14/2026,Desktop,Organic Search,60
EvtID01604,CUS-25891337,Purchase,04-06-2025,Desktop,LinkedIn,
EvtID01605,CUS-13561209,Add to Cart,4/13/2026,Mobile,Instagram,59
EvtID01606,CUS-53326964,Login,8/16/2025,Mobile,Instagram,137
EvtID01607,CUS-59155834,Logout,10/23/2025,Mobile,Google Ads,124
EvtID01608,CUS-55196634,Purchase,07-02-2025,Mobile,LinkedIn,142
EvtID01609,CUS-35333472,Cancel Subscription,05-02-2025,Desktop,Google Ads,165
EvtID01610,CUS-49633577,Logout,04-05-2025,Mobile,Direct,
EvtID01611,CUS-64413551,Purchase,1/29/2026,Tablet,Google Ads,165
EvtID01612,CUS-67029130,Logout,04-11-2026,Desktop,Google Ads,54
EvtID01613,CUS-63504560,Upgrade Plan,1/29/2026,Desktop,Email Campaign,155
EvtID01614,CUS-55243297,Cancel Subscription,5/22/2026,Tablet,Instagram,53
EvtID01615,CUS-87081127,Login,05-10-2025,Desktop,Instagram,86
EvtID01616,CUS-94745491,Login,03-03-2026,Mobile,Instagram,
EvtID01617,CUS-47188462,Add to Cart,06-10-2025,Mobile,Organic Search,84
EvtID01618,CUS-43166963,Upgrade Plan,06-05-2025,Mobile,LinkedIn,40
EvtID01619,CUS-37331241,Purchase,7/15/2025,Mobile,Email Campaign,96
EvtID01620,CUS-99723691,Cancel Subscription,12-12-2025,Mobile,,136
EvtID01621,CUS-45289808,Logout,02-01-2026,Mobile,Google Ads,141
EvtID01622,CUS-49225996,Purchase,11/27/2025,Mobile,Instagram,
EvtID01623,CUS-14705285,Logout,7/23/2025,Mobile,LinkedIn,135
EvtID01624,CUS-97072444,Cancel Subscription,2/20/2026,Mobile,Instagram,62
EvtID01625,CUS-51331755,Logout,03-02-2026,Tablet,Direct,96
EvtID01626,CUS-31394721,Upgrade Plan,11-02-2025,Mobile,Organic Search,177
EvtID01627,CUS-80758636,Login,4/20/2026,Desktop,Google Ads,53
EvtID01628,CUS-37108021,Purchase,4/17/2025,Desktop,,161
EvtID01629,CUS-12096818,Purchase,1/19/2026,Mobile,Instagram,45
EvtID01630,CUS-77806013,Add to Cart,11-08-2025,Desktop,Instagram,166
EvtID01631,CUS-65389804,Add to Cart,01-04-2026,Tablet,Email Campaign,155
EvtID01632,CUS-80040052,Purchase,1/25/2026,Mobile,Google Ads,102
EvtID01633,CUS-56397972,Add to Cart,5/14/2026,Mobile,Google Ads,87
EvtID01634,CUS-35942774,Purchase,5/16/2025,Desktop,Google Ads,146
EvtID01635,CUS-79575300,Add to Cart,12/26/2025,Mobile,Direct,65
EvtID01636,CUS-93255471,Logout,02-02-2026,,Google Ads,107
EvtID01637,CUS-98310673,Login,11-08-2025,Mobile,Organic Search,126
EvtID01638,CUS-12013910,Logout,7/17/2025,Mobile,Google Ads,106
EvtID01639,CUS-82798837,Purchase,04-09-2026,Tablet,Instagram,26
EvtID01640,CUS-11759156,Add to Cart,11/30/2025,Mobile,Email Campaign,30
EvtID01641,CUS-98662393,Login,07-09-2025,Mobile,LinkedIn,100
EvtID01642,CUS-19750157,Upgrade Plan,07-02-2025,Desktop,Google Ads,
EvtID01643,CUS-93705094,Logout,07-10-2025,Mobile,,166
EvtID01644,CUS-32120165,Upgrade Plan,04-04-2025,Mobile,Organic Search,120
EvtID01645,CUS-65631438,Login,4/16/2025,Mobile,Google Ads,159
EvtID01646,CUS-53117035,Logout,04-08-2026,Mobile,Google Ads,41
EvtID01647,CUS-94239672,Cancel Subscription,2/16/2026,Mobile,LinkedIn,25
EvtID01648,CUS-83795847,Upgrade Plan,04-10-2025,Mobile,LinkedIn,65
EvtID01649,CUS-99718330,Upgrade Plan,11-01-2025,Desktop,Google Ads,53
EvtID01650,CUS-44311137,Purchase,5/20/2025,Mobile,Google Ads,61
EvtID01651,CUS-28903899,Add to Cart,2/15/2026,Desktop,Instagram,139
EvtID01652,CUS-20803730,Purchase,3/13/2026,Mobile,Direct,27
EvtID01653,CUS-78522794,Cancel Subscription,08-02-2025,Mobile,Google Ads,167
EvtID01654,CUS-36889656,Purchase,3/24/2026,Desktop,Organic Search,127
EvtID01655,CUS-35596783,Logout,10/25/2025,Mobile,Instagram,1
EvtID01656,CUS-71621032,Logout,4/17/2026,Mobile,Google Ads,127
EvtID01657,CUS-40870353,Purchase,12-02-2025,Desktop,Instagram,168
EvtID01658,CUS-78589769,Login,11-03-2025,,Instagram,131
EvtID01659,CUS-15021922,Purchase,09-09-2025,,,80
EvtID01660,CUS-23527566,Login,03-12-2026,,Instagram,74
EvtID01661,CUS-68662105,Cancel Subscription,10/19/2025,Mobile,Google Ads,140
EvtID01662,CUS-28968998,Upgrade Plan,01-06-2026,Mobile,Instagram,8
EvtID01663,CUS-76224013,Purchase,08-05-2025,,Instagram,104
EvtID01664,CUS-31597387,Login,4/30/2026,,Google Ads,31
EvtID01665,CUS-51852322,Login,11/28/2025,Mobile,Google Ads,66
EvtID01666,CUS-75989174,Add to Cart,11-12-2025,Mobile,Instagram,
EvtID01667,CUS-40300346,Logout,09-06-2025,Mobile,Direct,6
EvtID01668,CUS-58936149,Cancel Subscription,5/18/2026,Desktop,Organic Search,53
EvtID01669,CUS-74729950,Logout,04-10-2026,Desktop,LinkedIn,136
EvtID01670,CUS-68530430,Cancel Subscription,3/27/2026,Desktop,Email Campaign,101
EvtID01671,CUS-91551887,Login,04-06-2025,Mobile,Google Ads,107
EvtID01672,CUS-29864696,Purchase,03-01-2026,Mobile,LinkedIn,117
EvtID01673,CUS-51281644,Login,08-11-2025,Desktop,LinkedIn,57
EvtID01674,CUS-38922512,Cancel Subscription,11/20/2025,Mobile,Instagram,65
EvtID01675,CUS-75058474,Add to Cart,6/23/2025,Mobile,LinkedIn,155
EvtID01676,CUS-74854564,Cancel Subscription,7/26/2025,Mobile,Google Ads,132
EvtID01677,CUS-48776321,Add to Cart,7/16/2025,Mobile,Google Ads,68
EvtID01678,CUS-76971961,Logout,10/31/2025,Mobile,LinkedIn,170
EvtID01679,CUS-80665697,Upgrade Plan,10/15/2025,Mobile,Email Campaign,109
EvtID01680,CUS-23686266,Upgrade Plan,7/26/2025,Mobile,Google Ads,116
EvtID01681,CUS-77560031,Add to Cart,5/14/2026,Mobile,Instagram,165
EvtID01682,CUS-59218246,Purchase,05-02-2025,Mobile,Email Campaign,25
EvtID01683,CUS-43137910,Cancel Subscription,4/25/2025,Desktop,LinkedIn,44
EvtID01684,CUS-14818026,Upgrade Plan,12/16/2025,Mobile,Organic Search,87
EvtID01685,CUS-28254851,Cancel Subscription,5/29/2025,Mobile,Email Campaign,52
EvtID01686,CUS-23047255,Cancel Subscription,10-01-2025,Desktop,,154
EvtID01687,CUS-80977265,Upgrade Plan,12/26/2025,Mobile,Google Ads,120
EvtID01688,CUS-46463415,Cancel Subscription,05-03-2026,Desktop,,50
EvtID01689,CUS-17493423,Login,7/29/2025,Mobile,Organic Search,155
EvtID01690,CUS-57687324,Login,02-09-2026,Tablet,Instagram,69
EvtID01691,CUS-33868655,Login,12/20/2025,Mobile,Organic Search,36
EvtID01692,CUS-55580044,Upgrade Plan,3/31/2026,Mobile,Google Ads,179
EvtID01693,CUS-85057589,Purchase,12/30/2025,Mobile,,24
EvtID01694,CUS-97005055,Add to Cart,6/19/2025,Desktop,Google Ads,26
EvtID01695,CUS-87417280,Upgrade Plan,09-02-2025,Desktop,LinkedIn,138
EvtID01696,CUS-31123823,Logout,6/20/2025,Mobile,Instagram,
EvtID01697,CUS-81216113,Add to Cart,01-05-2026,Mobile,Email Campaign,
EvtID01698,CUS-86526659,Cancel Subscription,10/19/2025,Desktop,Direct,63
EvtID01699,CUS-17061383,Cancel Subscription,2/14/2026,Mobile,Instagram,137
EvtID01700,CUS-19686221,Upgrade Plan,03-11-2026,Desktop,Instagram,143
EvtID01701,CUS-75994639,Purchase,5/22/2025,Mobile,Google Ads,107
EvtID01702,CUS-47366192,Add to Cart,7/27/2025,Desktop,LinkedIn,79
EvtID01703,CUS-91421360,Add to Cart,08-06-2025,Mobile,LinkedIn,134
EvtID01704,CUS-83573060,Logout,1/29/2026,Mobile,Instagram,49
EvtID01705,CUS-58918431,Upgrade Plan,04-04-2026,Mobile,Instagram,105
EvtID01706,CUS-43642072,Upgrade Plan,2/20/2026,Mobile,Instagram,155
EvtID01707,CUS-37805634,Upgrade Plan,9/20/2025,Mobile,Google Ads,39
EvtID01708,CUS-77664759,Add to Cart,1/20/2026,Mobile,Email Campaign,33
EvtID01709,CUS-19606497,Add to Cart,10/28/2025,Mobile,Google Ads,14
EvtID01710,CUS-33027268,Add to Cart,3/28/2026,Desktop,LinkedIn,28
EvtID01711,CUS-89513711,Add to Cart,2/18/2026,Mobile,Email Campaign,119
EvtID01712,CUS-20723186,Add to Cart,7/13/2025,Desktop,Organic Search,92
EvtID01713,CUS-34303813,Add to Cart,4/18/2026,Mobile,Instagram,168
EvtID01714,CUS-50279493,Login,4/24/2026,Desktop,Instagram,165
EvtID01715,CUS-91266723,Logout,2/14/2026,Mobile,Instagram,24
EvtID01716,CUS-14522311,Cancel Subscription,4/17/2026,Desktop,Google Ads,113
EvtID01717,CUS-12715890,Purchase,03-08-2026,Desktop,LinkedIn,168
EvtID01718,CUS-57771267,Login,04-06-2026,Desktop,Organic Search,130
EvtID01719,CUS-45649947,Upgrade Plan,10/30/2025,Desktop,Organic Search,45
EvtID01720,CUS-94244352,Logout,02-07-2026,Desktop,LinkedIn,26
EvtID01721,CUS-91649230,Add to Cart,08-07-2025,Mobile,Instagram,129
EvtID01722,CUS-84051428,Cancel Subscription,7/19/2025,,Direct,28
EvtID01723,CUS-50343887,Logout,11-03-2025,Mobile,,
EvtID01724,CUS-91451783,Cancel Subscription,10/28/2025,Mobile,,143
EvtID01725,CUS-58521176,Cancel Subscription,12-10-2025,Mobile,Google Ads,115
EvtID01726,CUS-97385669,Cancel Subscription,04-04-2025,Mobile,Instagram,56
EvtID01727,CUS-83684935,Purchase,06-06-2025,Desktop,Instagram,157
EvtID01728,CUS-85002914,Upgrade Plan,10/24/2025,Mobile,Organic Search,165
EvtID01729,CUS-53447325,Add to Cart,12/17/2025,Desktop,Google Ads,32
EvtID01730,CUS-53015149,Upgrade Plan,5/28/2025,,LinkedIn,43
EvtID01731,CUS-26689029,Add to Cart,9/19/2025,,LinkedIn,23
EvtID01732,CUS-59049223,Login,08-05-2025,Mobile,Instagram,62
EvtID01733,CUS-68416272,Cancel Subscription,07-02-2025,Mobile,Instagram,84
EvtID01734,CUS-26057337,Cancel Subscription,09-05-2025,Desktop,Email Campaign,84
EvtID01735,CUS-97751479,Login,05-05-2025,Desktop,LinkedIn,83
EvtID01736,CUS-43113046,Upgrade Plan,5/24/2025,Mobile,LinkedIn,134
EvtID01737,CUS-23425807,Cancel Subscription,12-01-2025,Mobile,Instagram,134
EvtID01738,CUS-60543746,Logout,11/30/2025,,LinkedIn,12
EvtID01739,CUS-37996475,Purchase,4/24/2025,Mobile,Google Ads,149
EvtID01740,CUS-26344489,Cancel Subscription,9/28/2025,Mobile,Organic Search,4
EvtID01741,CUS-99039291,Logout,12-05-2025,Mobile,Direct,163
EvtID01742,CUS-56110678,Add to Cart,1/15/2026,Mobile,Organic Search,51
EvtID01743,CUS-62880012,Purchase,10-06-2025,Mobile,Organic Search,164
EvtID01744,CUS-58927548,Cancel Subscription,04-07-2025,Mobile,Google Ads,117
