ticket_id,customer_id,issue_type,priority,resolution_time_hours,ticket_status,support_channel
TKT-4072,CUS-42882328,Refund Request,Low,50,Open,Email
TKT-2605,CUS-51763717,Login Issue,Low,8,Open,Phone
TKT-7670,CUS-62198012,Payment Failure,Low,25,Closed,Email
TKT-3986,CUS-70820591,Login Issue,Low,26,Pending,Web Portal
TKT-2566,CUS-26719415,Payment Failure,Medium,36,Closed,Web Portal
TKT-4526,CUS-38421708,Feature Request,Low,53,Closed,Chat
TKT-5242,CUS-94345446,Subscription Problem,Medium,8,Closed,Phone
TKT-1046,CUS-12292821,Bug Report,High,62,Closed,Email
TKT-5746,CUS-95585585,Bug Report,Medium,58,Closed,Phone
TKT-6574,CUS-47143836,Login Issue,Medium,52,Closed,Web Portal
TKT-8186,CUS-13561209,Login Issue,Medium,20,Pending,Email
TKT-1605,CUS-55196634,Login Issue,Medium,72,Closed,Email
TKT-7066,CUS-55243297,Bug Report,High,63,Pending,Chat
TKT-7940,CUS-94745491,Feature Request,Medium,69,Pending,Email
TKT-7230,CUS-12096818,Refund Request,Medium,3,Closed,Chat
TKT-6690,CUS-77806013,Payment Failure,Low,16,Pending,Chat
TKT-9949,CUS-80040052,Refund Request,Critical,68,Closed,Email
TKT-5760,CUS-12013910,Bug Report,Medium,26,Closed,Chat
TKT-5131,CUS-11759156,Login Issue,High,22,Closed,Chat
TKT-2426,CUS-83795847,Login Issue,Low,66,Pending,Phone
TKT-6514,CUS-28903899,Subscription Problem,Medium,52,Closed,Phone
TKT-6414,CUS-71621032,Subscription Problem,Medium,68,Closed,Chat
TKT-2435,CUS-15021922,Payment Failure,Low,59,Open,Phone
TKT-6547,CUS-23527566,Refund Request,Medium,65,Closed,Phone
TKT-6106,CUS-76224013,Feature Request,Medium,56,Closed,Email
TKT-4917,CUS-75989174,Login Issue,Low,72,Closed,Chat
TKT-6180,CUS-68530430,Payment Failure,Medium,17,Closed,Email
TKT-2276,CUS-75058474,Login Issue,Medium,39,Closed,Chat
TKT-4336,CUS-23686266,Login Issue,Medium,69,Closed,Email
TKT-8440,CUS-28254851,Payment Failure,High,43,Closed,Chat
TKT-6154,CUS-97005055,Payment Failure,High,60,Pending,Email
TKT-3772,CUS-17061383,Payment Failure,Low,64,Closed,Email
TKT-6246,CUS-47366192,Bug Report,Low,50,Closed,Email
TKT-8770,CUS-83573060,Payment Failure,High,7,Closed,Email
TKT-7297,CUS-77664759,Subscription Problem,Medium,24,Closed,Chat
TKT-6889,CUS-33027268,Payment Failure,High,38,Closed,Web Portal
TKT-6775,CUS-34303813,Subscription Problem,Medium,17,Closed,Email
TKT-8171,CUS-12715890,Login Issue,Medium,12,Closed,Chat
TKT-9011,CUS-57771267,Bug Report,Low,11,Closed,Chat
TKT-1892,CUS-91649230,Login Issue,Medium,22,Pending,Email
TKT-7481,CUS-50343887,Payment Failure,Medium,11,Open,Email
TKT-4498,CUS-83684935,Payment Failure,Low,10,Closed,Chat
TKT-9251,CUS-99039291,Bug Report,Low,22,Closed,Email
TKT-2730,CUS-58927548,Login Issue,Medium,9,Closed,Email
TKT-6504,CUS-88048702,Bug Report,Medium,7,Pending,Email
TKT-4166,CUS-34281959,Refund Request,High,31,Closed,Email
TKT-7824,CUS-19421005,Subscription Problem,Medium,31,Pending,Chat
TKT-3171,CUS-79184259,Payment Failure,Low,6,Open,Chat
TKT-4798,CUS-30183474,Refund Request,Low,22,Closed,Email
TKT-6225,CUS-72522337,Refund Request,Low,63,Closed,Chat
TKT-2415,CUS-87921845,Subscription Problem,Low,66,Closed,Phone
TKT-5582,CUS-30393807,Payment Failure,High,64,Closed,Chat
TKT-6231,CUS-27341090,Bug Report,Low,20,Closed,Phone
TKT-5806,CUS-16053803,Bug Report,Low,42,Pending,Chat
TKT-6651,CUS-91022064,Payment Failure,High,4,Open,Email
TKT-8232,CUS-25401446,Subscription Problem,Low,44,Pending,Email
TKT-9950,CUS-27021871,Login Issue,Medium,53,Closed,Chat
TKT-2398,CUS-82719922,Login Issue,Critical,52,Closed,Chat
TKT-4575,CUS-64970644,Subscription Problem,High,13,Closed,Phone
TKT-5288,CUS-22141051,Payment Failure,Medium,66,Closed,Chat
TKT-6477,CUS-35203579,Payment Failure,Critical,13,Closed,Email
TKT-9699,CUS-33347306,Bug Report,Low,30,Closed,Chat
TKT-4468,CUS-70882339,Feature Request,Medium,59,Closed,Phone
TKT-3562,CUS-94052374,Login Issue,High,66,Open,Phone
TKT-5230,CUS-41481762,Feature Request,High,44,Closed,Email
TKT-9095,CUS-97531992,Refund Request,Medium,10,Closed,Chat
TKT-4773,CUS-63295835,Bug Report,High,20,Closed,Email
TKT-4687,CUS-18954026,Login Issue,Low,63,Closed,Chat
TKT-8833,CUS-15558933,Subscription Problem,High,11,Closed,Email
TKT-6872,CUS-22344034,Login Issue,High,33,Closed,Email
TKT-9324,CUS-53809004,Subscription Problem,Low,71,Closed,Chat
TKT-6275,CUS-84086872,Bug Report,Low,18,Closed,Email
TKT-4324,CUS-16761669,Payment Failure,Low,4,Closed,Email
TKT-9976,CUS-17742837,Login Issue,Critical,44,Closed,Phone
TKT-3936,CUS-11454479,Refund Request,Medium,24,Open,Phone
TKT-7828,CUS-26433727,Subscription Problem,High,20,Closed,Email
TKT-3179,CUS-72485812,Subscription Problem,Medium,19,Open,Email
TKT-2200,CUS-98814898,Login Issue,High,45,Open,Email
TKT-4679,CUS-15952605,Payment Failure,Low,52,Open,Phone
TKT-3542,CUS-58763833,Subscription Problem,Medium,30,Closed,Email
TKT-4931,CUS-22584521,Login Issue,Critical,15,Closed,Email
TKT-2955,CUS-52354372,Payment Failure,Low,2,Closed,Email
TKT-6506,CUS-57749801,Subscription Problem,Low,10,Closed,Email
TKT-6026,CUS-92898197,Login Issue,Medium,12,Pending,Email
TKT-3641,CUS-96318842,Subscription Problem,Low,61,Closed,Web Portal
TKT-5091,CUS-70585470,Subscription Problem,Low,62,Closed,Chat
TKT-1956,CUS-62679877,Refund Request,High,38,Closed,Web Portal
TKT-7718,CUS-39626564,Bug Report,Medium,46,Open,Chat
TKT-8091,CUS-44555081,Subscription Problem,Medium,45,Closed,Chat
TKT-3226,CUS-17080971,Payment Failure,Medium,2,Closed,Email
TKT-8741,CUS-53980020,Login Issue,High,54,Closed,Chat
TKT-6250,CUS-20360903,Bug Report,High,40,Closed,Chat
TKT-7506,CUS-53500331,Login Issue,Low,50,Closed,Phone
TKT-3249,CUS-64093654,Login Issue,High,44,Closed,Email
TKT-1831,CUS-63321973,Subscription Problem,Low,5,Closed,Chat
TKT-2967,CUS-32539175,Bug Report,Medium,29,Pending,Phone
TKT-2382,CUS-69960397,Payment Failure,Low,36,Closed,Email
TKT-4482,CUS-65024008,Payment Failure,Low,8,Closed,Phone
TKT-9863,CUS-75144174,Login Issue,Low,17,Closed,Phone
TKT-5723,CUS-10804874,Payment Failure,Low,42,Open,Email
TKT-7125,CUS-15187165,Subscription Problem,High,3,Closed,Email
TKT-5880,CUS-33648307,Subscription Problem,High,69,Closed,Phone
TKT-9519,CUS-56668767,Bug Report,Low,8,Closed,Chat
TKT-6165,CUS-97628138,Bug Report,High,51,Closed,Web Portal
TKT-8715,CUS-99724266,Subscription Problem,Medium,12,Open,Chat
TKT-9781,CUS-88541754,Refund Request,Low,10,Pending,Chat
TKT-6355,CUS-93434861,Bug Report,High,58,Closed,Email
TKT-9026,CUS-88121709,Subscription Problem,Low,23,Closed,Email
TKT-4012,CUS-16636089,Login Issue,Critical,48,Closed,Phone
TKT-4845,CUS-41388788,Login Issue,Low,63,Closed,Chat
TKT-3107,CUS-51476165,Refund Request,Low,26,Closed,Chat
TKT-8302,CUS-41730776,Subscription Problem,Low,15,Open,Chat
TKT-5229,CUS-76301220,Bug Report,Low,65,Closed,Phone
TKT-7722,CUS-78574348,Refund Request,Low,52,Open,Email
TKT-3260,CUS-98130999,Subscription Problem,Low,52,Closed,Email
TKT-9683,CUS-54247004,Payment Failure,Critical,65,Closed,Web Portal
TKT-1874,CUS-54453305,Subscription Problem,Medium,22,Closed,Chat
TKT-3211,CUS-68540001,Bug Report,Medium,72,Closed,Email
TKT-2233,CUS-54748350,Bug Report,Medium,27,Closed,Email
TKT-3713,CUS-79928641,Payment Failure,Critical,13,Closed,Email
TKT-4842,CUS-71617324,Payment Failure,High,58,Closed,Chat
TKT-7587,CUS-32210198,Bug Report,Medium,50,Open,Phone
TKT-1003,CUS-30280966,Subscription Problem,Low,50,Closed,Phone
TKT-8259,CUS-64646827,Subscription Problem,Low,13,Pending,Web Portal
TKT-9093,CUS-58847877,Login Issue,Critical,41,Closed,Phone
TKT-7516,CUS-44365988,Login Issue,High,59,Closed,Email
TKT-9825,CUS-31817289,Login Issue,Low,59,Closed,Web Portal
TKT-5589,CUS-19035254,Payment Failure,Low,41,Open,Chat
TKT-9042,CUS-27295744,Login Issue,Medium,44,Closed,Web Portal
TKT-6272,CUS-28571455,Subscription Problem,Low,18,Closed,Chat
TKT-7539,CUS-52020124,Payment Failure,Low,4,Closed,Email
TKT-5146,CUS-90035144,Login Issue,Medium,1,Closed,Chat
TKT-5299,CUS-48447741,Refund Request,Low,15,Pending,Phone
TKT-5300,CUS-58685571,Bug Report,Medium,21,Closed,Chat
TKT-5149,CUS-33216871,Payment Failure,Medium,43,Closed,Chat
TKT-8950,CUS-19053022,Login Issue,Low,21,Closed,Email
TKT-1600,CUS-20565179,Login Issue,Low,17,Closed,Chat
TKT-9623,CUS-54994532,Login Issue,Low,62,Closed,Email
TKT-4416,CUS-80718107,Subscription Problem,Low,38,Closed,Web Portal
TKT-5752,CUS-91110974,Feature Request,Medium,59,Closed,Email
TKT-5354,CUS-15210308,Login Issue,High,4,Open,Web Portal
TKT-7188,CUS-41063650,Login Issue,Low,54,Closed,Email
TKT-6541,CUS-52461574,Payment Failure,Low,31,Closed,Phone
TKT-3942,CUS-16954539,Payment Failure,High,42,Closed,Phone
TKT-5638,CUS-49396790,Bug Report,High,72,Closed,Email
TKT-5622,CUS-42240748,Login Issue,Medium,3,Closed,Chat
TKT-5486,CUS-28078636,Refund Request,High,16,Pending,Email
TKT-4680,CUS-32456967,Login Issue,Low,27,Pending,Email
TKT-8284,CUS-69864302,Login Issue,Low,30,Closed,Email
TKT-1585,CUS-98472893,Subscription Problem,Low,17,Closed,Chat
TKT-1719,CUS-36008251,Payment Failure,Medium,24,Closed,Chat
TKT-4065,CUS-33562478,Payment Failure,Low,66,Closed,Email
TKT-9727,CUS-35475575,Bug Report,Low,24,Closed,Email
TKT-5960,CUS-23160953,Payment Failure,Medium,36,Closed,Chat
TKT-2048,CUS-88722825,Payment Failure,High,58,Open,Phone
TKT-1470,CUS-84917577,Refund Request,Medium,10,Closed,Email
TKT-9380,CUS-80838837,Payment Failure,Low,63,Closed,Phone
TKT-5287,CUS-18036727,Bug Report,High,45,Closed,Email
TKT-9365,CUS-65107091,Login Issue,Medium,25,Open,Chat
TKT-2360,CUS-69488082,Bug Report,Low,38,Pending,Email
TKT-5756,CUS-55415089,Payment Failure,Low,43,Closed,Email
TKT-1446,CUS-61029693,Login Issue,Low,19,Closed,Email
TKT-8673,CUS-29366955,Subscription Problem,High,62,Closed,Chat
TKT-7657,CUS-19872435,Bug Report,Low,26,Pending,Email
TKT-3728,CUS-99781272,Login Issue,High,30,Open,Phone
TKT-5118,CUS-10679436,Login Issue,Critical,21,Closed,Email
TKT-3918,CUS-26018733,Subscription Problem,Low,28,Closed,Email
TKT-2880,CUS-85183381,Refund Request,Low,48,Closed,Email
TKT-2336,CUS-63862849,Login Issue,Low,45,Closed,Chat
TKT-1424,CUS-64574433,Bug Report,Low,43,Closed,Phone
TKT-5881,CUS-63586607,Subscription Problem,Low,20,Pending,Chat
TKT-3336,CUS-66446688,Login Issue,Critical,71,Closed,Web Portal
TKT-4404,CUS-97429841,Bug Report,Medium,72,Closed,Email
TKT-5269,CUS-33597457,Feature Request,Low,19,Closed,Phone
TKT-6946,CUS-98164583,Login Issue,Medium,18,Closed,Email
TKT-9780,CUS-25620969,Payment Failure,Medium,52,Closed,Email
TKT-8527,CUS-62159130,Feature Request,Low,10,Closed,Chat
TKT-6576,CUS-77257067,Subscription Problem,Medium,56,Closed,Web Portal
TKT-4532,CUS-26619171,Login Issue,Medium,6,Open,Email
TKT-2163,CUS-51069414,Login Issue,High,13,Closed,Email
TKT-1975,CUS-41360696,Login Issue,Medium,34,Closed,Email
TKT-2832,CUS-30558586,Payment Failure,Low,33,Open,Email
TKT-9857,CUS-52006659,Bug Report,Medium,42,Closed,Phone
TKT-7192,CUS-32944090,Subscription Problem,High,3,Closed,Phone
TKT-5887,CUS-44213427,Payment Failure,Medium,41,Open,Email
TKT-9002,CUS-76262325,Payment Failure,High,60,Closed,Email
TKT-5542,CUS-57429949,Subscription Problem,Low,61,Closed,Chat
TKT-4006,CUS-77527309,Subscription Problem,Medium,18,Closed,Chat
TKT-4996,CUS-66635323,Bug Report,Low,71,Closed,Chat
TKT-6996,CUS-11369777,Refund Request,High,1,Closed,Web Portal
TKT-5418,CUS-18816695,Payment Failure,Low,44,Closed,Email
TKT-8511,CUS-14910966,Payment Failure,Medium,29,Closed,Phone
TKT-1460,CUS-13565374,Payment Failure,High,12,Closed,Chat
TKT-2126,CUS-91835181,Login Issue,High,36,Closed,Chat
TKT-2000,CUS-50084113,Payment Failure,Low,21,Closed,Chat
TKT-4224,CUS-55338197,Bug Report,High,21,Closed,Email
TKT-2004,CUS-79769923,Subscription Problem,Medium,40,Closed,Chat
TKT-4604,CUS-42178499,Bug Report,Low,46,Closed,Chat
TKT-3783,CUS-76779543,Login Issue,Medium,29,Open,Chat
TKT-4077,CUS-82988568,Payment Failure,High,53,Closed,Phone
TKT-6702,CUS-85151427,Bug Report,Low,40,Closed,Email
TKT-7338,CUS-70366180,Subscription Problem,High,53,Closed,Chat
TKT-3441,CUS-33073053,Subscription Problem,Medium,64,Closed,Chat
TKT-3956,CUS-25340916,Feature Request,High,33,Closed,Email
TKT-3019,CUS-86125217,Subscription Problem,Low,63,Closed,Phone
TKT-6966,CUS-23102101,Subscription Problem,Low,62,Closed,Chat
TKT-5289,CUS-36125639,Refund Request,Low,44,Pending,Phone
TKT-2181,CUS-73866173,Subscription Problem,Low,54,Open,Email
TKT-3879,CUS-28719683,Refund Request,Low,25,Pending,Email
TKT-3788,CUS-68561315,Bug Report,Low,31,Closed,Chat
TKT-2407,CUS-28977092,Feature Request,Critical,51,Closed,Chat
TKT-3444,CUS-93669350,Subscription Problem,Low,63,Closed,Chat
TKT-6220,CUS-29404524,Payment Failure,Medium,17,Open,Chat
TKT-2046,CUS-94744935,Payment Failure,High,45,Open,Web Portal
TKT-5055,CUS-33697996,Feature Request,Low,1,Closed,Web Portal
TKT-3750,CUS-88723285,Refund Request,Medium,55,Pending,Phone
TKT-7432,CUS-87405890,Bug Report,Low,10,Closed,Chat
TKT-6189,CUS-68571076,Feature Request,Low,22,Open,Web Portal
TKT-7126,CUS-64903503,Payment Failure,Critical,45,Closed,Email
TKT-9788,CUS-17800794,Bug Report,Medium,39,Closed,Email
TKT-2748,CUS-67548555,Feature Request,Low,28,Closed,Chat
TKT-7136,CUS-68812029,Login Issue,High,70,Pending,Chat
TKT-4322,CUS-88234650,Feature Request,Medium,63,Closed,Email
TKT-9391,CUS-54930790,Refund Request,Medium,54,Closed,Chat
TKT-1573,CUS-89089346,Bug Report,Low,40,Pending,Chat
TKT-9088,CUS-82623646,Login Issue,Low,24,Closed,Phone
TKT-2368,CUS-50312794,Payment Failure,Low,67,Pending,Email
TKT-4546,CUS-78789899,Subscription Problem,Medium,43,Closed,Chat
TKT-6472,CUS-20502459,Subscription Problem,Medium,6,Pending,Email
TKT-6559,CUS-52003731,Payment Failure,Low,6,Closed,Phone
TKT-8090,CUS-22430357,Subscription Problem,Medium,35,Closed,Email
TKT-7711,CUS-36335708,Subscription Problem,High,36,Open,Phone
TKT-6286,CUS-92792973,Subscription Problem,High,25,Closed,Email
TKT-4544,CUS-87834355,Refund Request,High,5,Closed,Chat
TKT-6397,CUS-48223721,Bug Report,Medium,11,Closed,Email
TKT-6784,CUS-22980548,Payment Failure,Medium,42,Closed,Chat
TKT-2935,CUS-28178095,Login Issue,Low,26,Closed,Chat
TKT-6937,CUS-75286155,Bug Report,Low,33,Closed,Chat
TKT-6561,CUS-71308733,Login Issue,Low,48,Open,Email
TKT-1618,CUS-42840489,Refund Request,Medium,17,Closed,Chat
TKT-9626,CUS-30320063,Payment Failure,Low,58,Closed,Email
TKT-6399,CUS-11408782,Subscription Problem,Medium,52,Open,Email
TKT-7006,CUS-71466278,Bug Report,Medium,53,Closed,Web Portal
TKT-5047,CUS-56011188,Bug Report,Medium,41,Closed,Email
TKT-4908,CUS-75618241,Feature Request,Low,24,Closed,Chat
TKT-2447,CUS-46620333,Payment Failure,Low,66,Closed,Email
TKT-1278,CUS-98268037,Refund Request,Critical,16,Closed,Email
TKT-5262,CUS-31195554,Feature Request,Medium,53,Closed,Web Portal
TKT-5074,CUS-19874323,Login Issue,Low,17,Closed,Web Portal
TKT-8963,CUS-33783316,Subscription Problem,High,8,Closed,Chat
TKT-4103,CUS-63110316,Login Issue,Low,14,Closed,Email
TKT-8630,CUS-74416396,Login Issue,Low,16,Closed,Chat
TKT-6944,CUS-70032045,Login Issue,Low,37,Closed,Phone
TKT-6267,CUS-82613576,Feature Request,Low,28,Closed,Web Portal
TKT-8875,CUS-10000106,Payment Failure,Medium,64,Closed,Chat
TKT-5130,CUS-44572761,Refund Request,Medium,15,Closed,Email
TKT-1645,CUS-97120711,Subscription Problem,Low,60,Closed,Web Portal
TKT-2094,CUS-29572950,Login Issue,Low,58,Closed,Email
TKT-6726,CUS-51475404,Bug Report,High,43,Closed,Phone
TKT-5718,CUS-65936158,Subscription Problem,Low,48,Open,Email
TKT-4481,CUS-28195001,Subscription Problem,Medium,4,Open,Chat
TKT-8155,CUS-93129607,Login Issue,Critical,20,Open,Email
TKT-4409,CUS-54762367,Bug Report,Medium,42,Open,Chat
TKT-2889,CUS-97998012,Bug Report,Medium,40,Closed,Chat
TKT-6190,CUS-28345030,Payment Failure,High,45,Closed,Email
TKT-6681,CUS-51520967,Login Issue,Low,3,Closed,Chat
TKT-9769,CUS-79882085,Bug Report,High,2,Closed,Phone
TKT-1445,CUS-41616144,Bug Report,Low,16,Open,Chat
TKT-2235,CUS-46887233,Payment Failure,Low,17,Closed,Chat
TKT-4560,CUS-52022754,Subscription Problem,Low,65,Closed,Web Portal
TKT-9837,CUS-92688632,Payment Failure,Low,30,Open,Phone
TKT-5654,CUS-32020572,Subscription Problem,High,2,Open,Chat
TKT-4567,CUS-30171088,Bug Report,Low,69,Closed,Phone
TKT-1594,CUS-55459360,Payment Failure,High,19,Closed,Phone
TKT-3095,CUS-19315372,Login Issue,Critical,2,Closed,Email
TKT-7983,CUS-71274740,Refund Request,Low,26,Closed,Phone
TKT-8420,CUS-61399272,Login Issue,Medium,7,Closed,Email
TKT-3549,CUS-73659344,Login Issue,Medium,36,Pending,Phone
TKT-8047,CUS-70643428,Refund Request,Critical,35,Closed,Chat
TKT-8255,CUS-92341371,Payment Failure,Medium,63,Closed,Phone
TKT-7253,CUS-23588091,Login Issue,High,61,Closed,Email
TKT-7653,CUS-84819363,Refund Request,Medium,55,Closed,Email
TKT-4328,CUS-47660416,Refund Request,High,18,Closed,Chat
TKT-2170,CUS-66741036,Bug Report,Medium,45,Closed,Chat
TKT-9644,CUS-97946431,Login Issue,Critical,7,Open,Chat
TKT-1309,CUS-36354055,Subscription Problem,Critical,46,Closed,Phone
TKT-4073,CUS-49057669,Bug Report,Low,36,Closed,Email
TKT-4201,CUS-93875093,Bug Report,Medium,54,Closed,Chat
TKT-9913,CUS-57891048,Bug Report,Medium,22,Pending,Chat
TKT-1005,CUS-36687889,Subscription Problem,High,71,Open,Phone
TKT-2006,CUS-54535051,Login Issue,Low,42,Closed,Chat
TKT-6423,CUS-88763810,Refund Request,High,58,Pending,Web Portal
TKT-3955,CUS-35626322,Bug Report,Low,14,Closed,Chat
TKT-5703,CUS-21652756,Login Issue,Low,33,Closed,Web Portal
TKT-6174,CUS-78465830,Subscription Problem,High,30,Closed,Chat
TKT-5436,CUS-39222591,Login Issue,Medium,13,Closed,Phone
TKT-4930,CUS-30452454,Bug Report,Low,24,Closed,Phone
TKT-7465,CUS-84508971,Feature Request,Critical,46,Open,Email
TKT-8000,CUS-92040779,Payment Failure,Medium,31,Closed,Web Portal
TKT-7377,CUS-67556013,Payment Failure,Low,27,Closed,Email
TKT-6265,CUS-82980826,Login Issue,Medium,47,Open,Web Portal
TKT-5854,CUS-18393821,Refund Request,Medium,8,Closed,Email
TKT-8775,CUS-36643830,Bug Report,Low,8,Closed,Web Portal
TKT-8517,CUS-88078868,Login Issue,Low,12,Pending,Email
TKT-5247,CUS-45503432,Subscription Problem,Low,55,Closed,Web Portal
TKT-7512,CUS-47883507,Bug Report,Low,45,Closed,Email
TKT-7954,CUS-18006426,Bug Report,Low,43,Pending,Web Portal
TKT-5337,CUS-62299900,Payment Failure,Medium,10,Closed,Email
TKT-3966,CUS-92002367,Payment Failure,Low,66,Closed,Chat
TKT-7729,CUS-72715985,Bug Report,Low,3,Closed,Phone
TKT-8918,CUS-85221058,Bug Report,Medium,72,Closed,Chat
TKT-1334,CUS-89012748,Refund Request,Low,67,Closed,Phone
TKT-2341,CUS-39779272,Bug Report,High,59,Open,Chat
TKT-2679,CUS-42471719,Login Issue,Critical,38,Pending,Email
TKT-7018,CUS-42576095,Bug Report,Medium,40,Open,Web Portal
TKT-9131,CUS-69432769,Payment Failure,Low,26,Open,Web Portal
TKT-1598,CUS-62252498,Refund Request,Low,61,Closed,Phone
TKT-7662,CUS-50297329,Bug Report,Low,22,Closed,Email
TKT-9908,CUS-87554110,Login Issue,High,32,Closed,Chat
TKT-6377,CUS-60095200,Subscription Problem,Medium,24,Closed,Chat
TKT-3629,CUS-87771883,Subscription Problem,Medium,55,Open,Web Portal
TKT-9984,CUS-89692893,Login Issue,Medium,71,Closed,Chat
TKT-4066,CUS-63395521,Bug Report,High,48,Closed,Chat
TKT-1973,CUS-78611482,Payment Failure,Medium,70,Closed,Email
TKT-2572,CUS-68991492,Payment Failure,High,4,Closed,Phone
TKT-5989,CUS-24110490,Login Issue,Medium,14,Pending,Phone
TKT-7386,CUS-54226589,Subscription Problem,Critical,25,Pending,Chat
TKT-9082,CUS-13337750,Login Issue,High,65,Closed,Chat
TKT-1756,CUS-21514567,Payment Failure,High,4,Open,Chat
TKT-9373,CUS-31635996,Bug Report,Medium,66,Open,Email
TKT-6131,CUS-56267470,Payment Failure,Medium,48,Open,Phone
TKT-8203,CUS-50073646,Login Issue,Medium,8,Closed,Email
TKT-8852,CUS-79408032,Login Issue,High,46,Closed,Chat
TKT-4519,CUS-23553183,Login Issue,Medium,9,Open,Phone
TKT-2712,CUS-55232775,Refund Request,High,61,Closed,Email
TKT-5243,CUS-99111357,Payment Failure,Low,3,Closed,Chat
TKT-2927,CUS-88374596,Payment Failure,Low,28,Open,Phone
TKT-4563,CUS-45794923,Feature Request,Low,27,Open,Email
TKT-7238,CUS-12816130,Login Issue,High,21,Open,Email
TKT-1716,CUS-75702724,Payment Failure,High,18,Open,Web Portal
TKT-8570,CUS-32502433,Subscription Problem,High,66,Closed,Email
TKT-1863,CUS-91415581,Refund Request,Low,13,Closed,Chat
TKT-2349,CUS-68238205,Payment Failure,Low,25,Open,Phone
TKT-5440,CUS-24679917,Payment Failure,Medium,68,Open,Chat
TKT-4425,CUS-11718897,Subscription Problem,Medium,66,Closed,Chat
TKT-6207,CUS-30879002,Refund Request,Medium,69,Closed,Chat
TKT-7001,CUS-56945829,Login Issue,Low,71,Open,Email
TKT-8082,CUS-10827714,Subscription Problem,Medium,31,Closed,Chat
TKT-1918,CUS-44640384,Subscription Problem,Low,34,Closed,Phone
TKT-8983,CUS-59951131,Refund Request,Low,14,Pending,Email
TKT-4218,CUS-89647184,Refund Request,Medium,60,Closed,Phone
TKT-8111,CUS-43638846,Feature Request,High,9,Open,Email
TKT-7925,CUS-83187536,Login Issue,Medium,24,Pending,Email
TKT-6252,CUS-59649996,Feature Request,High,35,Closed,Chat
TKT-3239,CUS-64048046,Bug Report,Medium,29,Open,Chat
TKT-1851,CUS-70674823,Payment Failure,Medium,17,Closed,Chat
TKT-5198,CUS-80764078,Payment Failure,High,51,Pending,Chat
TKT-8690,CUS-74831357,Subscription Problem,Medium,70,Pending,Email
TKT-4747,CUS-54488685,Feature Request,Medium,24,Closed,Chat
TKT-8176,CUS-83479688,Bug Report,Medium,60,Closed,Chat
TKT-7752,CUS-56281214,Payment Failure,Low,51,Open,Chat
TKT-5944,CUS-51931845,Subscription Problem,Low,47,Pending,Email
TKT-7804,CUS-84196926,Payment Failure,Critical,16,Closed,Chat
TKT-4566,CUS-22572946,Refund Request,High,56,Closed,Phone
TKT-4093,CUS-90837379,Login Issue,Medium,63,Pending,Chat
TKT-8378,CUS-90984408,Subscription Problem,High,37,Closed,Email
TKT-7942,CUS-55002806,Login Issue,Low,68,Closed,Email
TKT-7403,CUS-47104067,Login Issue,Low,57,Closed,Chat
TKT-5891,CUS-77420737,Feature Request,Low,65,Open,Email
TKT-4370,CUS-81527636,Bug Report,High,58,Closed,Web Portal
TKT-9441,CUS-44501545,Refund Request,Medium,63,Closed,Email
TKT-6209,CUS-46608438,Bug Report,High,16,Closed,Email
TKT-2455,CUS-14236609,Bug Report,Medium,3,Closed,Chat
TKT-3771,CUS-77635348,Subscription Problem,Medium,11,Closed,Web Portal
TKT-4772,CUS-13736102,Refund Request,Medium,20,Closed,Email
TKT-6673,CUS-43082350,Subscription Problem,Low,15,Closed,Email
TKT-5107,CUS-87985507,Login Issue,High,49,Open,Web Portal
TKT-2252,CUS-50415914,Payment Failure,High,56,Closed,Email
TKT-6170,CUS-28070317,Login Issue,Medium,25,Closed,Email
TKT-3338,CUS-68229803,Bug Report,High,23,Closed,Phone
TKT-9992,CUS-60407765,Login Issue,Medium,44,Closed,Web Portal
TKT-6664,CUS-25887917,Login Issue,Low,43,Open,Web Portal
TKT-5390,CUS-93526623,Subscription Problem,Low,4,Pending,Chat
TKT-3929,CUS-64481744,Bug Report,Medium,48,Open,Chat
TKT-2328,CUS-80703866,Payment Failure,Low,69,Closed,Phone
TKT-1118,CUS-59185036,Refund Request,High,12,Closed,Chat
TKT-9843,CUS-26686591,Subscription Problem,Medium,30,Closed,Phone
TKT-8424,CUS-57870498,Login Issue,Medium,58,Pending,Email
TKT-2976,CUS-61771803,Refund Request,Medium,11,Closed,Chat
TKT-1664,CUS-75659034,Payment Failure,Medium,41,Closed,Phone
TKT-6445,CUS-54624565,Login Issue,High,21,Closed,Chat
TKT-8389,CUS-76697421,Refund Request,Low,69,Closed,Phone
TKT-4675,CUS-68101504,Subscription Problem,Low,42,Closed,Email
TKT-5576,CUS-19777550,Login Issue,Medium,30,Closed,Phone
TKT-7428,CUS-47219294,Bug Report,Medium,7,Closed,Phone
TKT-6304,CUS-92079851,Bug Report,High,40,Closed,Phone
TKT-8442,CUS-87484097,Payment Failure,Low,4,Closed,Email
TKT-7090,CUS-94143725,Login Issue,High,70,Closed,Chat
TKT-4442,CUS-88203547,Bug Report,Low,71,Closed,Chat
TKT-8408,CUS-62646038,Login Issue,Low,25,Open,Email
TKT-1392,CUS-24480644,Subscription Problem,Medium,30,Closed,Email
TKT-1916,CUS-23295134,Refund Request,Critical,47,Pending,Email
TKT-7213,CUS-65195524,Bug Report,Medium,47,Closed,Chat
TKT-1955,CUS-59738480,Login Issue,Low,38,Open,Phone
TKT-6700,CUS-56933621,Login Issue,Low,21,Closed,Chat
